Rk,Player,Age,Team,Pos,G,GS,FGA_0_19,FGM_0_19,FGA_20_29,FGM_20_29,FGA_30_39,FGM_30_39,FGA_40_49,FGM_40_49,FGA_50_plus,FGM_50_plus,FGA_Total,FGM_Total,Lng,FG_Pct,XPA,XPM,XP_Pct,KO,KO_Yds,TB,TB_Pct,KO_Avg,Awards,Player_ID
50,Lee Johnson,39,NWE,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,2,116,0,0.0,58,,johnslee01
51,Micah Knorr,25,DAL,P,14,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,55,3516,8,14.5,64,,knorrmic01
52,Chris Mohr,34,BUF,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,3,176,0,0.0,59,,MohrCh20
53,Daniel Pope,25,CIN,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,2,67,0,0.0,34,,PopeDa20
54,Tom Rouen,32,DEN,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,44,0,0.0,44,,rouentom01
55,Todd Sauerbrun,27,KAN,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,78,4883,6,7.7,63,,SaueTo20
56,Hunter Smith,23,IND,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,40,0,0.0,40,,SmitHu21
57,Chris Thomas,29,STL,WR,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,4,213,0,0.0,53,,ThomCh00
58,Pat Tillman,24,ARI,SS,16,16,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,20,0,0.0,20,,TillPa20
59,Tom Tupa,34,NYJ,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,58,0,0.0,58,,TupaTo20
60,Ken Walter,28,CAR,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,4,180,0,0.0,45,,WaltKe20
61,Danny Kight,29,IND,K,16,0,0.0,0,0,0,0,0,0,0,0,0,,,0,,0,0,,87,5619,13,14.9,65,,KighDa20
62,Jim Tarle,28,JAX,K,6,0,0.0,0,0,0,0,0,0,0,0,0,,,0,,0,0,,35,2010,0,0.0,57,,TarlJi20
